Country,Product,Flow,NoCountry,NoProduct,NoFlow,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016 Provisional,Download Timestamp
Estonia,"Coal, peat and oil shale",Exports (ktoe),08. Estonia,"01. Coal, peat and oil shale",03. Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-43.59,-49.608,-24.338,-44.071,-46.646,-52.353,-48.684,-48.772,-58.209,-53.694,-52.727,-73.591,-90.445,-75.441,-62.032,-42.74,-64.07,-82.471,-61.575,-29.067,-61.949,-52.459,-35.25,-36.461,-35.85,-15.764,0,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Total primary energy supply (ktoe),08. Estonia,"01. Coal, peat and oil shale",04. Total primary energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6134.954,5628.984,4666.624,3706.692,3601.678,3502.133,3626.017,3578.864,3074.1,2832.227,2971.809,2916.105,2848.779,3326.942,3322.826,3193.819,3043.924,3725.978,3443.782,3055.341,3923.087,4063.479,3797.275,4426.698,4455.658,3845.981,4174.098,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Electricity plants (ktoe),08. Estonia,"01. Coal, peat and oil shale",05. Electricity plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,-1955.956,-1916.867,-1871.12,-1853.992,-1818.195,-1792.708,-2250.299,-2127.503,-2293.339,-2030.647,-2670.167,-2490.073,-2106.163,-2923.109,-2730.077,-2430.029,-2922.155,-2959.192,-2343.234,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",CHP plants (ktoe),08. Estonia,"01. Coal, peat and oil shale",06. CHP plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-4596.382,-4205.574,-3670.916,-2661.418,-2591.043,-2325.834,-2414.235,-440.806,-403.424,-353.571,-364.739,-376.927,-352.16,-273.329,-451.048,-290.613,-257.761,-394.972,-254.818,-216.19,-243.227,-195.848,-199.192,-207.034,-196.954,-167.905,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Heat plants (ktoe),08. Estonia,"01. Coal, peat and oil shale",07. Heat plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-166.447,-163.89,-108.843,-83.979,-82.233,-37.373,-42.798,-66.442,-52.863,-52.503,-49.83,-40.993,-50.667,-118.284,-41.8,-33.714,-48.858,-42.828,-47.596,-41.313,-42.511,-33.56,-41.661,-49.51,-33.728,-28.143,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale","Oil refineries, transformation (ktoe)",08. Estonia,"01. Coal, peat and oil shale","08. Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Total final consumption (ktoe),08. Estonia,"01. Coal, peat and oil shale",09. Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,705.93,485.823,234.14,140.633,151.155,278.254,305.994,237.507,198.254,104.712,149.579,164.553,129.545,116.003,132.137,139.983,110.022,181.296,190.281,114.541,97.671,126.158,116.131,106.704,107.458,65.1,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Industry (ktoe),08. Estonia,"01. Coal, peat and oil shale",10. Industry (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,370.382,139.821,116.666,75.021,95.342,217.834,208.583,157.152,130.898,54.2,79.342,104.827,54.159,65.756,65.477,86.108,85.237,162.825,173.232,90.427,71.475,110.966,84.023,72.273,76.784,29.89,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Transport (ktoe),08. Estonia,"01. Coal, peat and oil shale",11. Transport (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.488,4.488,1.218,1.827,1.218,1.192,1.167,1.17,0.589,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",Other (ktoe),08. Estonia,"01. Coal, peat and oil shale",12. Other (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,331.06,341.514,116.256,63.785,39.761,38.242,75.476,60.132,40.574,43.487,36.055,29.294,33.002,25.243,33.021,31.354,22.85,16.261,14.929,9.926,10.958,12.395,11.879,13.15,10.194,5.861,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",of which: Residential (ktoe),08. Estonia,"01. Coal, peat and oil shale",12.1. of which: Residential (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,174.664,170.167,82.375,46.143,34.521,32.708,71.062,50.513,31.7,36.443,29.882,22.408,26.368,18.227,26.031,23.396,18.357,10.69,11.569,7.216,8.629,10.712,9.851,9.83,8.17,5.135,..,2018-04-07 11:40:33.896072
Estonia,"Coal, peat and oil shale",of which: Commerce and public services (ktoe),08. Estonia,"01. Coal, peat and oil shale",12.2. of which: Commerce and public services (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.595,41.102,0,0,0.764,0.764,0.382,6.885,6.941,6.219,5.537,6.885,5.985,6.369,6.225,7.31,4.492,4.922,3.358,2.71,2.328,1.684,2.028,3.32,2.023,0.726,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Production (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",01. Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Imports (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",02. Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Exports (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",03. Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,-49.645,-76.81,-82.43,-102.101,-138.632,-172.354,-197.645,-86.177,-56.202,-115.215,-118.962,-149.873,-154.556,-189.215,-207.959,-230.43,-337.214,-272.581,-368.107,-367.371,-394.927,-438.912,-507.171,-566.965,-722.806,-610.015,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Total primary energy supply (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",04. Total primary energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,-49.645,-76.81,-82.43,-102.101,-138.632,-172.354,-197.645,-86.177,-56.202,-115.215,-118.962,-149.873,-154.556,-189.215,-207.959,-230.43,-337.214,-272.581,-368.107,-367.371,-394.927,-438.912,-507.171,-566.965,-722.806,-610.015,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Electricity plants (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",05. Electricity plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",CHP plants (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",06. CHP plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Heat plants (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",07. Heat plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks","Oil refineries, transformation (ktoe)",08. Estonia,"02. Crude,NGL and feedstocks","08. Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Total final consumption (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",09. Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Industry (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",10. Industry (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Transport (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",11. Transport (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",Other (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",12. Other (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",of which: Residential (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",12.1. of which: Residential (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,"Crude,NGL and feedstocks",of which: Commerce and public services (ktoe),08. Estonia,"02. Crude,NGL and feedstocks",12.2. of which: Commerce and public services (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Oil products,Production (ktoe),08. Estonia,03. Oil products,01. Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Oil products,Imports (ktoe),08. Estonia,03. Oil products,02. Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3163.232,2535.029,1400.459,1549.059,1435.593,1163.982,1231.384,1132.961,1261.985,1061.603,917.249,982.187,1073.631,1049.666,1140.833,1146.236,1317.264,1464.45,1225.112,1245.381,1160.313,1158.551,2261.125,1682.02,1897.191,1715.114,1811.321,2018-04-07 11:40:33.896072
Estonia,Oil products,Exports (ktoe),08. Estonia,03. Oil products,03. Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-9.554,0,-9.554,-9.554,-9.554,-9.554,-9.554,-9.554,-9.554,-10.653,-15.477,-1.003,0,0,-16.767,-14.904,-23.287,-12.109,-11.178,-2.794,-2.794,-9.315,-875.342,-232.33,-548.376,-374.257,-442.859,2018-04-07 11:40:33.896072
Estonia,Oil products,Total primary energy supply (ktoe),08. Estonia,03. Oil products,04. Total primary energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2837.699,2537.236,1321.377,1389.524,1280.195,990.317,1094.401,1088.946,1068.429,993.728,763.137,921.697,928.365,939.572,952.57,975.509,996.608,1104.084,982.727,932.985,937.895,924.658,949.15,972.428,972.762,1017.273,1037.102,2018-04-07 11:40:33.896072
Estonia,Oil products,Electricity plants (ktoe),08. Estonia,03. Oil products,05. Electricity plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,-8.598,-10.633,-9.678,-8.66,-7.643,-5.732,-7.643,-9.554,-7.643,-6.688,-8.598,-8.598,-9.615,-9.554,-7.643,-14.331,-21.018,-10.509,-15.286,..,2018-04-07 11:40:33.896072
Estonia,Oil products,CHP plants (ktoe),08. Estonia,03. Oil products,06. CHP plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-210.184,-174.835,-113.691,-112.736,-95.539,-80.253,-71.654,-49.68,-76.431,-92.672,-2.866,-3.822,-2.866,-2.866,-0.955,-1.911,-0.955,-1.91,-2.866,-1.91,-1.91,-0.955,-1.911,-0.955,-0.955,-0.955,..,2018-04-07 11:40:33.896072
Estonia,Oil products,Heat plants (ktoe),08. Estonia,03. Oil products,07. Heat plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-872.948,-784.036,-436.921,-426.288,-399.599,-197.95,-224.825,-240.547,-220.422,-186.214,-115.391,-95.849,-102.054,-75.476,-69.409,-70.698,-63.056,-43.948,-51.963,-46.814,-50.636,-36.305,-32.546,-15.286,-12.42,-19.108,..,2018-04-07 11:40:33.896072
Estonia,Oil products,"Oil refineries, transformation (ktoe)",08. Estonia,03. Oil products,"08. Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Oil products,Total final consumption (ktoe),08. Estonia,03. Oil products,09. Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1851.643,1707.118,949.174,1013.437,964.422,861.727,944.153,906.119,888.015,787.79,788.459,947.774,976.502,958.212,967.966,1012.893,1054.677,1092.954,1051.185,950.468,982.937,997.444,1009.205,1000.707,1022.294,1039.223,..,2018-04-07 11:40:33.896072
Estonia,Oil products,Industry (ktoe),08. Estonia,03. Oil products,10. Industry (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,698.686,634.838,351.638,409.516,304.137,223.593,249.035,196.145,148.366,106.506,89.352,94.21,86.629,101.772,100.167,90.241,86.811,84.532,65.449,54.423,61.317,60.466,69.901,65.812,62.616,69.839,..,2018-04-07 11:40:33.896072
Estonia,Oil products,Transport (ktoe),08. Estonia,03. Oil products,11. Transport (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,787.738,720.092,359.2,387.16,465.721,463.156,506.893,524.042,552.049,551.615,549.647,655.236,690.938,664.073,675.915,708.675,763.203,805.422,781.986,705.732,743.828,738.062,746.862,728.036,731.122,753.473,..,2018-04-07 11:40:33.896072
Estonia,Oil products,Other (ktoe),08. Estonia,03. Oil products,12. Other (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,287.833,284.188,198.925,174.845,145.839,136.93,144.588,146.164,143.102,84.346,103.244,157.772,135.163,136.978,124.386,125.198,102.842,100.965,113.036,107.122,102.986,132.493,133.544,127.467,140.781,146.766,..,2018-04-07 11:40:33.896072
Estonia,Oil products,of which: Residential (ktoe),08. Estonia,03. Oil products,12.1. of which: Residential (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,57.997,67.474,32.435,39.152,63.652,59.582,51.361,64.589,55.513,20.837,20.837,23.971,15.506,14.57,10.5,9.401,10.418,8.302,10.418,8.383,8.465,9.482,8.383,7.366,8.465,9.563,..,2018-04-07 11:40:33.896072
Estonia,Oil products,of which: Commerce and public services (ktoe),08. Estonia,03. Oil products,12.2. of which: Commerce and public services (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,44.115,44.363,31.317,23.116,20.311,28.327,32.273,33.228,38.163,40.384,52.99,63.81,41.464,38.908,39.572,44.54,31.375,28.447,35.507,34.585,29.464,42.753,43.742,39.701,30.515,33.505,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,Production (ktoe),08. Estonia,04. Natural gas,01. Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Natural gas,Imports (ktoe),08. Estonia,04. Natural gas,02. Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1221.943,1226.972,717.358,355.574,510.667,582.336,642.207,624.027,592.264,575.717,661.828,710.245,595.574,679.836,774.328,799.449,807.917,803.124,770.288,524.979,562.35,503.145,545.244,554.743,435.43,390.344,428.145,2018-04-07 11:40:33.896072
Estonia,Natural gas,Exports (ktoe),08. Estonia,04. Natural gas,03. Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Natural gas,Total primary energy supply (ktoe),08. Estonia,04. Natural gas,04. Total primary energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1221.943,1226.972,717.358,355.574,510.667,582.336,642.207,624.027,592.264,575.717,661.828,710.245,595.574,679.836,774.328,799.449,807.917,803.124,770.288,524.979,562.35,503.145,545.244,554.743,435.43,390.344,428.145,2018-04-07 11:40:33.896072
Estonia,Natural gas,Electricity plants (ktoe),08. Estonia,04. Natural gas,05. Electricity plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,-4.148,-7.887,-0.666,-0.15,-0.172,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,CHP plants (ktoe),08. Estonia,04. Natural gas,06. CHP plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-273.654,-282.013,-81.619,-37.006,-60.688,-71.412,-81.855,-73.152,-73.925,-65.415,-173.23,-167.579,-144.499,-144.821,-138.933,-149.656,-147.357,-94.276,-103.087,-86.69,-81.038,-65.029,-30.322,-16.741,-12.12,-11.304,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,Heat plants (ktoe),08. Estonia,04. Natural gas,07. Heat plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-507.938,-485.395,-333.031,-124.47,-181.805,-212.772,-253.324,-244.362,-197.901,-226.72,-203.295,-209.42,-228.761,-190.294,-256.183,-263.059,-265.466,-312.078,-307.114,-230.888,-262.822,-223.496,-277.221,-211.676,-193.346,-151.633,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,"Oil refineries, transformation (ktoe)",08. Estonia,04. Natural gas,"08. Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,Total final consumption (ktoe),08. Estonia,04. Natural gas,09. Total final consumption (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,438.933,457.006,302.02,193.539,267.593,297.551,306.168,305.351,319.255,275.803,276.555,321.082,208.904,335.975,372.658,380.373,390.323,385.703,348.869,196.87,207.013,203.446,228.654,318.568,223.775,222.357,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,Industry (ktoe),08. Estonia,04. Natural gas,10. Industry (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,191.111,210.602,150.645,92.364,85.81,129.133,142.651,144.757,149.162,111.533,121.762,147.314,113.252,169.578,161.282,165.559,171.426,173.876,143.36,98.403,114.198,113.575,119.119,146.282,97.758,94.277,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,Transport (ktoe),08. Estonia,04. Natural gas,11. Transport (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.043,0.258,0.537,0.86,1.569,2.772,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,Other (ktoe),08. Estonia,04. Natural gas,12. Other (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.533,78.933,64.577,67.027,70.1,50.652,47.106,46.118,54.606,52.973,55.444,67.264,68.403,106.999,103.152,97.629,101.992,99.735,89.484,85.595,92.772,89.613,98.424,102.83,124.449,125.308,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,of which: Residential (ktoe),08. Estonia,04. Natural gas,12.1. of which: Residential (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.884,68.424,56.175,61.913,65.802,47.686,36.791,36.512,43.41,41.906,42.228,41.239,36.834,37.328,38.575,44.957,45.645,48.847,49.148,50.652,54.885,51.662,55.315,52.264,52.199,49.298,..,2018-04-07 11:40:33.896072
Estonia,Natural gas,of which: Commerce and public services (ktoe),08. Estonia,04. Natural gas,12.2. of which: Commerce and public services (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.059,8.961,3.224,2.428,2.858,2.708,7.156,6.511,6.426,8.467,10.659,22.414,27.507,64.191,58.517,46.225,49.234,43.883,33.933,27.249,29.721,30.989,34.857,43.302,66.812,69.971,..,2018-04-07 11:40:33.896072
Estonia,Nuclear,Production (ktoe),08. Estonia,05. Nuclear,01. Production (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Nuclear,Imports (ktoe),08. Estonia,05. Nuclear,02. Imports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Nuclear,Exports (ktoe),08. Estonia,05. Nuclear,03. Exports (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Nuclear,Total primary energy supply (ktoe),08. Estonia,05. Nuclear,04. Total primary energy supply (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2018-04-07 11:40:33.896072
Estonia,Nuclear,Electricity plants (ktoe),08. Estonia,05. Nuclear,05. Electricity plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Nuclear,CHP plants (ktoe),08. Estonia,05. Nuclear,06. CHP plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Nuclear,Heat plants (ktoe),08. Estonia,05. Nuclear,07. Heat plants (ktoe),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
Estonia,Nuclear,"Oil refineries, transformation (ktoe)",08. Estonia,05. Nuclear,"08. Oil refineries, transformation (ktoe)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,..,2018-04-07 11:40:33.896072
